time,Experiment,ESM,Source,burntFractionAll,grid_area,BA_area_pred
2078-12-31,ssp245,CMCC-CM2-SR5,ssp245 (CMIP6) - CMCC-CM2-SR5,454.23547,510051523.1101868,547.4657136192042
2079-12-31,ssp245,CMCC-CM2-SR5,ssp245 (CMIP6) - CMCC-CM2-SR5,599.381,510051523.1101868,694.9130505587301
2080-12-31,ssp245,CMCC-CM2-SR5,ssp245 (CMIP6) - CMCC-CM2-SR5,549.5032,510051523.1101868,654.3217142968549
2081-12-31,ssp245,CMCC-CM2-SR5,ssp245 (CMIP6) - CMCC-CM2-SR5,523.12006,510051523.1101868,637.9706706858265
2082-12-31,ssp245,CMCC-CM2-SR5,ssp245 (CMIP6) - CMCC-CM2-SR5,541.18506,510051523.1101868,638.657803047398
2083-12-31,ssp245,CMCC-CM2-SR5,ssp245 (CMIP6) - CMCC-CM2-SR5,492.42792,510051523.1101868,602.0831624025872
2084-12-31,ssp245,CMCC-CM2-SR5,ssp245 (CMIP6) - CMCC-CM2-SR5,564.8579,510051523.1101868,633.4153326329481
2085-12-31,ssp245,CMCC-CM2-SR5,ssp245 (CMIP6) - CMCC-CM2-SR5,696.857,510051523.1101868,750.1960414850352
2086-12-31,ssp245,CMCC-CM2-SR5,ssp245 (CMIP6) - CMCC-CM2-SR5,474.98502,510051523.1101868,565.2048393933153
2087-12-31,ssp245,CMCC-CM2-SR5,ssp245 (CMIP6) - CMCC-CM2-SR5,579.8128,510051523.1101868,648.2302736803954
2088-12-31,ssp245,CMCC-CM2-SR5,ssp245 (CMIP6) - CMCC-CM2-SR5,473.41696,510051523.1101868,577.061743040685
2089-12-31,ssp245,CMCC-CM2-SR5,ssp245 (CMIP6) - CMCC-CM2-SR5,499.9789,510051523.1101868,610.5538094722206
2090-12-31,ssp245,CMCC-CM2-SR5,ssp245 (CMIP6) - CMCC-CM2-SR5,663.44965,510051523.1101868,757.1155391516003
2091-12-31,ssp245,CMCC-CM2-SR5,ssp245 (CMIP6) - CMCC-CM2-SR5,579.8289,510051523.1101868,660.4456200142031
2092-12-31,ssp245,CMCC-CM2-SR5,ssp245 (CMIP6) - CMCC-CM2-SR5,457.91895,510051523.1101868,570.5683871689872
2093-12-31,ssp245,CMCC-CM2-SR5,ssp245 (CMIP6) - CMCC-CM2-SR5,506.807,510051523.1101868,612.6509686460971
2094-12-31,ssp245,CMCC-CM2-SR5,ssp245 (CMIP6) - CMCC-CM2-SR5,456.4715,510051523.1101868,561.283122832106
2095-12-31,ssp245,CMCC-CM2-SR5,ssp245 (CMIP6) - CMCC-CM2-SR5,418.749,510051523.1101868,529.4128411280683
2096-12-31,ssp245,CMCC-CM2-SR5,ssp245 (CMIP6) - CMCC-CM2-SR5,630.0761,510051523.1101868,733.0061620430686
2097-12-31,ssp245,CMCC-CM2-SR5,ssp245 (CMIP6) - CMCC-CM2-SR5,469.15128,510051523.1101868,572.3371025009252
2098-12-31,ssp245,CMCC-CM2-SR5,ssp245 (CMIP6) - CMCC-CM2-SR5,494.21188,510051523.1101868,589.6491351534559
2099-12-31,ssp245,CMCC-CM2-SR5,ssp245 (CMIP6) - CMCC-CM2-SR5,702.7191,510051523.1101868,794.1131089032336
2100-12-31,ssp245,CMCC-CM2-SR5,ssp245 (CMIP6) - CMCC-CM2-SR5,470.34143,510051523.1101868,559.3045004023908
2015-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,340.11804,505792698.2157188,187.0365683155949
2016-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,314.07428,505792698.2157188,175.65952198311777
2017-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,380.22916,505792698.2157188,209.1333090603796
2018-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,298.6433,505792698.2157188,162.92806565741273
2019-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,359.5262,505792698.2157188,198.0801321988754
2020-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,378.7701,505792698.2157188,210.56613926513063
2021-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,327.80447,505792698.2157188,182.89014970455094
2022-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,322.64905,505792698.2157188,176.94413386098014
2023-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,398.1033,505792698.2157188,217.6064431906032
2024-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,213.23021,505792698.2157188,116.18670398161873
2025-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,303.60547,505792698.2157188,165.71685742585487
2026-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,314.1162,505792698.2157188,172.20708620397644
2027-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,482.3856,505792698.2157188,267.17648003744375
2028-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,246.37082,505792698.2157188,135.37135641485
2029-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,440.73257,505792698.2157188,239.3472530106321
2030-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,405.1409,505792698.2157188,218.178999896756
2031-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,291.91193,505792698.2157188,159.2199160192057
2032-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,407.0945,505792698.2157188,225.78308520578884
2033-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,386.78174,505792698.2157188,208.6348759404048
2034-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,351.06818,505792698.2157188,190.7134415381824
2035-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,374.32678,505792698.2157188,206.03460608203082
2036-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,300.34055,505792698.2157188,163.87214568107044
2037-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,311.7978,505792698.2157188,171.42984891877114
2038-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,278.9381,505792698.2157188,150.8729060304939
2039-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,268.3075,505792698.2157188,145.5895263757
2040-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,303.61877,505792698.2157188,166.4848648973175
2041-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,415.26743,505792698.2157188,227.661132571647
2042-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,362.3765,505792698.2157188,199.57762535839095
2043-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,313.2626,505792698.2157188,171.59171338093677
2044-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,311.19138,505792698.2157188,167.1827090204844
2045-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,375.08508,505792698.2157188,206.4505293195635
2046-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,285.22018,505792698.2157188,156.09910134339012
2047-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,290.56,505792698.2157188,157.06993381326416
2048-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,372.9051,505792698.2157188,203.79833299944895
2049-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,305.79932,505792698.2157188,167.25181800157324
2050-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,326.90488,505792698.2157188,176.9575454439729
2051-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,330.57043,505792698.2157188,182.50499210759787
2052-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,398.5627,505792698.2157188,218.31467977983755
2053-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,354.6985,505792698.2157188,192.66665102191422
2054-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,274.19827,505792698.2157188,147.5108286354552
2055-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,285.6164,505792698.2157188,157.6773527409281
2056-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,308.22366,505792698.2157188,168.63383407187047
2057-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,432.62006,505792698.2157188,238.9998145540181
2058-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,229.53204,505792698.2157188,122.96481382558706
2059-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,353.2433,505792698.2157188,188.92430320142623
2060-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,374.43942,505792698.2157188,202.30222916375422
2061-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,253.45406,505792698.2157188,137.90137966507962
2062-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,446.02252,505792698.2157188,243.29093414720958
2063-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,283.9979,505792698.2157188,154.93448952704082
2064-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,304.33215,505792698.2157188,166.61352657268523
2065-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,309.63147,505792698.2157188,168.7477315586388
2066-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,534.7949,505792698.2157188,293.56470064096413
2067-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,374.9499,505792698.2157188,204.58807661824815
2068-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,250.5066,505792698.2157188,136.23754531849812
2069-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,326.9478,505792698.2157188,176.2533798976279
2070-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,424.22528,505792698.2157188,231.67300399203322
2071-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,243.00421,505792698.2157188,130.8489451009511
2072-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,373.38797,505792698.2157188,200.05427719385307
2073-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,512.73486,505792698.2157188,281.76004899082284
2074-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,256.03674,505792698.2157188,139.79338699376788
2075-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,302.53085,505792698.2157188,163.64980939700573
2076-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,322.73764,505792698.2157188,173.89031301546154
2077-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,362.45142,505792698.2157188,198.6247404459241
2078-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,273.19366,505792698.2157188,148.42672069451868
2079-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,532.5519,505792698.2157188,283.4923042548633
2080-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,440.5639,505792698.2157188,241.52018036963136
2081-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,296.23993,505792698.2157188,162.08208970122067
2082-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,261.21942,505792698.2157188,139.5537377879407
2083-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,556.48553,505792698.2157188,302.8901948544937
2084-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,349.4139,505792698.2157188,190.1077853070206
2085-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,303.53604,505792698.2157188,165.03160733759478
2086-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,246.50917,505792698.2157188,133.89376770995403
2087-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,396.65466,505792698.2157188,215.49913425267957
2088-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,303.39288,505792698.2157188,164.65008797814124
2089-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,258.3582,505792698.2157188,140.2075899782391
2090-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,389.12494,505792698.2157188,211.48336640377303
2091-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,354.62372,505792698.2157188,195.02541663869047
2092-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,370.24966,505792698.2157188,202.76021835465454
2093-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,333.4913,505792698.2157188,180.77465050507854
2094-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,414.17365,505792698.2157188,223.77032970762042
2095-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,341.12216,505792698.2157188,185.3540819580157
2096-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,330.05563,505792698.2157188,180.35567456858433
2097-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,464.48712,505792698.2157188,253.16913163897217
2098-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,317.40787,505792698.2157188,170.88992357642678
2099-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,346.82083,505792698.2157188,192.38730522950078
2100-12-31,ssp245,EC-Earth3-CC,ssp245 (CMIP6) - EC-Earth3-CC,488.164,505792698.2157188,266.46238499766133
2015-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,71.48863,510017987.8256495,378.55420956770746
2016-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,97.11726,510017987.8256495,519.6930311525621
2017-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,83.09142,510017987.8256495,438.13914948269564
2018-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,75.98252,510017987.8256495,404.8223805592924
2019-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,82.295425,510017987.8256495,442.80772993686566
2020-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,83.5928,510017987.8256495,445.5357977555234
2021-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,89.67324,510017987.8256495,478.8957872155878
2022-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,80.09582,510017987.8256495,428.50805619094314
2023-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,75.706116,510017987.8256495,397.10852299884755
2024-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,85.64496,510017987.8256495,456.6798030435768
2025-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,70.141815,510017987.8256495,371.75502175855075
2026-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,90.61682,510017987.8256495,476.42834511018333
2027-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,88.86669,510017987.8256495,470.49812704868276
2028-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,86.25999,510017987.8256495,457.8330894038574
2029-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,83.45415,510017987.8256495,441.71743204049517
2030-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,80.75865,510017987.8256495,423.0006997760108
2031-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,69.62887,510017987.8256495,368.5399553268546
2032-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,82.992004,510017987.8256495,444.3371503918142
2033-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,69.71572,510017987.8256495,364.48461953080255
2034-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,82.08425,510017987.8256495,430.8622501283634
2035-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,77.15098,510017987.8256495,407.3062294048751
2036-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,87.36699,510017987.8256495,460.29963719121355
2037-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,86.1204,510017987.8256495,448.98864058062907
2038-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,82.94954,510017987.8256495,432.42790717887823
2039-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,78.70133,510017987.8256495,413.1230349494943
2040-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,84.341446,510017987.8256495,436.66668726260156
2041-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,80.40646,510017987.8256495,418.04711304083435
2042-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,74.28015,510017987.8256495,389.72595712704583
2043-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,82.58197,510017987.8256495,428.0594359921379
2044-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,79.21151,510017987.8256495,424.48150807878017
2045-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,73.62974,510017987.8256495,384.11941180947196
2046-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,78.150314,510017987.8256495,405.01978703779645
2047-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,68.74668,510017987.8256495,357.39331041884424
2048-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,77.33039,510017987.8256495,402.4328531839289
2049-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,84.90122,510017987.8256495,448.1286017249083
2050-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,69.42861,510017987.8256495,361.95925826936957
2051-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,73.9729,510017987.8256495,382.4096527650564
2052-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,68.46979,510017987.8256495,356.3296211293354
2053-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,73.46951,510017987.8256495,381.71377003648445
2054-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,69.61703,510017987.8256495,361.4341340107786
2055-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,69.23482,510017987.8256495,357.353281632988
2056-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,70.17275,510017987.8256495,368.63068206733936
2057-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,85.67668,510017987.8256495,452.79194554669596
2058-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,74.34106,510017987.8256495,387.73206819306165
2059-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,73.855545,510017987.8256495,383.5457208758399
2060-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,68.376175,510017987.8256495,353.0034114196557
2061-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,72.360725,510017987.8256495,375.28051313810465
2062-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,76.08723,510017987.8256495,387.2296204939115
2063-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,80.072685,510017987.8256495,412.9105277737708
2064-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,76.72626,510017987.8256495,396.7700905490302
2065-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,73.27107,510017987.8256495,379.05100447764045
2066-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,76.80951,510017987.8256495,398.29017687472566
2067-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,87.29713,510017987.8256495,454.63148784526936
2068-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,79.6752,510017987.8256495,411.6732083344906
2069-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,85.31622,510017987.8256495,435.7186350612296
2070-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,77.066345,510017987.8256495,396.33645959497215
2071-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,74.83508,510017987.8256495,384.2714385750793
2072-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,70.74186,510017987.8256495,366.9405612708203
2073-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,79.06564,510017987.8256495,403.62442524209285
2074-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,79.53835,510017987.8256495,406.9570460861826
2075-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,77.79018,510017987.8256495,400.9264684260456
2076-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,74.40539,510017987.8256495,382.6631471490297
2077-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,77.6782,510017987.8256495,395.44901538236996
2078-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,73.19534,510017987.8256495,377.9809288292741
2079-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,80.82523,510017987.8256495,416.6510082079304
2080-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,71.53758,510017987.8256495,362.4595364307625
2081-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,73.81024,510017987.8256495,382.78592609235545
2082-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,74.629234,510017987.8256495,385.46186085443264
2083-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,84.29897,510017987.8256495,430.11899230359836
2084-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,78.530495,510017987.8256495,399.40342037578887
2085-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,85.185356,510017987.8256495,440.1076654696639
2086-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,75.02576,510017987.8256495,388.7385501212694
2087-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,83.15615,510017987.8256495,426.6842228274815
2088-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,79.707695,510017987.8256495,410.3276952805732
2089-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,88.96915,510017987.8256495,447.57037794541424
2090-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,91.44528,510017987.8256495,462.78374090344323
2091-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,81.40217,510017987.8256495,420.8267319682304
2092-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,93.99619,510017987.8256495,485.8886829875109
2093-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,80.829185,510017987.8256495,414.6004254165869
2094-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,83.97937,510017987.8256495,431.92360917313493
2095-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,79.94647,510017987.8256495,408.01323031201406
2096-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,82.80552,510017987.8256495,427.15626597830646
2097-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,81.216965,510017987.8256495,415.24000090259375
2098-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,90.58682,510017987.8256495,468.0383496710963
2099-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,80.08701,510017987.8256495,417.0205756636195
2100-12-31,ssp245,NorESM2-LM,ssp245 (CMIP6) - NorESM2-LM,85.25334,510017987.8256495,438.79239993291515
2015-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,380.92654,510051523.1101868,505.98430871501876
2016-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,367.77106,510051523.1101868,492.1408217610955
2017-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,395.4363,510051523.1101868,527.3334536789332
2018-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,436.29596,510051523.1101868,586.3042129550652
2019-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,402.10416,510051523.1101868,532.9584075834707
2020-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,421.98846,510051523.1101868,560.6020359155949
2021-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,385.25833,510051523.1101868,516.2579696728418
2022-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,341.79065,510051523.1101868,453.5044864729054
2023-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,426.09122,510051523.1101868,566.4643466095554
2024-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,393.63025,510051523.1101868,518.7045747748421
2025-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,402.9776,510051523.1101868,535.7999676023269
2026-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,382.04068,510051523.1101868,502.85018357381784
2027-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,366.0307,510051523.1101868,478.433578183576
2028-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,337.81223,510051523.1101868,443.5078317525011
2029-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,399.16833,510051523.1101868,529.2637929220183
2030-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,363.3195,510051523.1101868,473.5954931816764
2031-12-31,ssp370,CESM2,ssp370 (CMIP6) - CESM2,399.96545,510051523.1101868,518.8938988880493
