time,Fire Model,Experiment,ESM,Source,BA_area_pred
1855-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,388.6308288574219
1856-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,331.203857421875
1857-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,506.1811828613281
1858-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,428.5713806152344
1859-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,418.9776916503906
1860-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,430.130615234375
1861-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,476.3423767089844
1862-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,453.3168029785156
1863-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,318.2425537109375
1864-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,510.4941101074219
1865-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,420.11962890625
1866-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,344.9106140136719
1867-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,415.484375
1868-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,392.9967956542969
1869-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,549.64453125
1870-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,377.8313903808594
1871-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,381.9549255371094
1872-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,378.8337707519531
1873-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,430.5252990722656
1874-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,383.1051940917969
1875-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,386.2386779785156
1876-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,315.4399719238281
1877-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,478.2038879394531
1878-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,411.3222351074219
1879-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,388.0470275878906
1880-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,414.2264404296875
1881-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,456.555419921875
1882-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,439.249755859375
1883-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,306.0391540527344
1884-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,495.1559143066406
1885-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,406.966552734375
1886-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,327.81689453125
1887-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,401.8973388671875
1888-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,385.4603576660156
1889-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,533.2830810546875
1890-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,359.7467956542969
1891-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,370.5033874511719
1892-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,371.4385986328125
1893-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,418.6472473144531
1894-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,369.7171630859375
1895-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,376.7459411621094
1896-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,307.56219482421875
1897-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,456.8054504394531
1898-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,404.2091979980469
1899-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,358.9820251464844
1900-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,399.0976867675781
1901-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,456.5501403808594
1902-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,434.6029357910156
1903-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,297.74822998046875
1904-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,482.4248962402344
1905-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,393.1388854980469
1906-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,315.3096008300781
1907-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,384.936279296875
1908-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,385.4031982421875
1909-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,528.9306030273438
1910-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,357.3445739746094
1911-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,367.466064453125
1912-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,376.41748046875
1913-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,422.203369140625
1914-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,377.1192626953125
1915-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,384.2637634277344
1916-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,304.2012634277344
1917-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,444.3449401855469
1918-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,401.8990478515625
1919-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,347.1106872558594
1920-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,395.5748596191406
1921-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,463.601806640625
1922-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,363.0299987792969
1923-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,335.1954040527344
1924-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,391.1649475097656
1925-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,364.4859313964844
1926-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,458.8750915527344
1927-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,314.8217468261719
1928-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,443.7330322265625
1929-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,436.8565979003906
1930-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,363.4195861816406
1931-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,365.9295349121094
1932-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,374.901611328125
1933-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,306.8279724121094
1934-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,515.5863037109375
1935-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,385.28759765625
1936-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,385.9409484863281
1937-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,426.2442321777344
1938-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,411.9839782714844
1939-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,327.9552917480469
1940-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,339.7857971191406
1941-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,347.45166015625
1942-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,416.719970703125
1943-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,411.8055419921875
1944-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,396.962890625
1945-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,377.6670227050781
1946-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,307.0671691894531
1947-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,454.9507751464844
1948-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,463.2706298828125
1949-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,417.8448181152344
1950-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,424.394775390625
1951-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,383.6278381347656
1952-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,445.1441955566406
1953-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,368.5328674316406
1954-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,365.3007507324219
1955-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,362.4849853515625
1956-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,444.4902038574219
1957-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,403.7208557128906
1958-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,361.9045715332031
1959-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,397.7767639160156
1960-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,341.518798828125
1961-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,452.7252502441406
1962-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,321.2593078613281
1963-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,368.3328857421875
1964-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,460.9449157714844
1965-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,405.4521484375
1966-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,382.859130859375
1967-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,273.1213073730469
1968-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,415.7240295410156
1969-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,376.9772644042969
1970-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,332.23699951171875
1971-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,503.0928039550781
1972-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,339.8838806152344
1973-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,363.2697448730469
1974-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,382.7759704589844
1975-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,306.3254699707031
1976-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,393.628662109375
1977-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,356.547607421875
1978-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,333.1606750488281
1979-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,309.6387023925781
1980-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,397.8219909667969
1981-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,341.648681640625
1982-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,330.6079406738281
1983-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,358.5726013183594
1984-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,367.920654296875
1985-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,377.8641052246094
1986-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,389.5315856933594
1987-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,389.2791748046875
1988-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,382.3751220703125
1989-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,400.9171447753906
1990-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,389.7772521972656
1991-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,372.8455810546875
1992-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,318.5720520019531
1993-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,325.7470703125
1994-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,382.0343933105469
1995-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,343.2949523925781
1996-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,368.1702880859375
1997-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,393.8076477050781
1998-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,348.0950622558594
1999-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,353.1603088378906
2000-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,368.3571472167969
2001-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,367.4702453613281
2002-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,387.6434020996094
2003-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,359.9966125488281
2004-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,417.0132141113281
2005-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,407.8688659667969
2006-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,429.0514221191406
2007-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,369.6794738769531
2008-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,478.1011657714844
2009-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,569.0073852539062
2010-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,332.01507568359375
2011-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,337.2787170410156
2012-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,395.5025939941406
2013-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,432.6884460449219
2014-12-31 00:00:00,elm-eca,historical,mpi-esm1-2-hr,historical (FireMIP) - elm-eca - mpi-esm1-2-hr,381.8768310546875
1850-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,439.9386291503906
1851-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,425.6429443359375
1852-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,386.3358459472656
1853-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,399.8770446777344
1854-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,456.7895202636719
1855-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,366.4930114746094
1856-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,404.5108337402344
1857-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,435.1771240234375
1858-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,438.3065185546875
1859-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,475.97998046875
1860-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,440.4078369140625
1861-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,515.96337890625
1862-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,350.629638671875
1863-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,369.1325378417969
1864-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,454.4360046386719
1865-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,456.847900390625
1866-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,484.418212890625
1867-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,413.044677734375
1868-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,460.0355529785156
1869-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,369.9886779785156
1870-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,429.05908203125
1871-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,407.6210632324219
1872-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,375.3700866699219
1873-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,384.7767639160156
1874-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,442.4710388183594
1875-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,354.3765869140625
1876-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,391.7911682128906
1877-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,422.132080078125
1878-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,424.70458984375
1879-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,457.0762634277344
1880-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,428.551025390625
1881-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,489.5149841308594
1882-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,334.8576965332031
1883-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,362.0874328613281
1884-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,440.8203125
1885-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,441.3033142089844
1886-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,472.9694519042969
1887-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,400.7016906738281
1888-12-31 00:00:00,elm-eca,historical,mri-esm2-0,historical (FireMIP) - elm-eca - mri-esm2-0,441.2793884277344
